CMDLINE /home/ppginf/mroliveira/Documentos/my-graph-library/venv/bin/python3.6 feature_generator.py --dataset webkb --strategy llr --window 4 --emb_dim 100 --cut_percent 10
MEM 0.914062 1598947063.7508
MEM 731.816406 1598947123.8072
MEM 737.796875 1598947183.8674
MEM 744.800781 1598947243.9277
MEM 744.105469 1598947303.9881
MEM 748.148438 1598947364.0485
MEM 750.289062 1598947424.1072
MEM 751.929688 1598947484.1122
MEM 753.382812 1598947544.1726
MEM 755.152344 1598947604.2330
MEM 756.292969 1598947664.2934
MEM 759.714844 1598947724.3537
MEM 761.210938 1598947784.4115
MEM 762.773438 1598947844.4721
MEM 764.199219 1598947904.5325
MEM 767.316406 1598947964.5929
MEM 768.585938 1598948024.6532
MEM 770.070312 1598948084.7112
MEM 772.457031 1598948144.7712
MEM 773.906250 1598948204.8312
MEM 775.789062 1598948264.8912
MEM 778.187500 1598948324.9512
MEM 782.398438 1598948385.0115
MEM 782.535156 1598948445.0712
MEM 786.140625 1598948505.1312
MEM 787.628906 1598948565.1912
MEM 789.140625 1598948625.2512
MEM 794.027344 1598948685.3115
MEM 803.769531 1598948745.3718
MEM 813.007812 1598948805.4311
MEM 822.222656 1598948865.4912
MEM 831.148438 1598948925.5512
MEM 839.843750 1598948985.6115
MEM 848.472656 1598949045.6718
MEM 857.304688 1598949105.7321
MEM 1035.144531 1598949165.7924
MEM 895.980469 1598949225.8527
MEM 890.734375 1598949285.9112
MEM 890.738281 1598949345.9711
MEM 890.757812 1598949406.0312
MEM 890.796875 1598949466.0912
MEM 890.757812 1598949526.1515
MEM 891.019531 1598949586.2118
MEM 891.000000 1598949646.2721
MEM 892.285156 1598949706.3312
MEM 860.492188 1598949766.3915
MEM 869.613281 1598949826.4512
MEM 869.859375 1598949886.5115
MEM 871.585938 1598949946.5718
MEM 871.585938 1598950006.6312
MEM 871.664062 1598950066.6912
MEM 872.207031 1598950126.7519
MEM 872.207031 1598950186.8112
MEM 873.023438 1598950246.8715
MEM 873.023438 1598950306.9311
MEM 874.742188 1598950366.9555
MEM 874.675781 1598950427.0152
MEM 874.675781 1598950487.0752
MEM 875.269531 1598950547.1356
MEM 876.515625 1598950607.1952
MEM 876.546875 1598950667.2555
MEM 876.789062 1598950727.3161
MEM 877.980469 1598950787.3763
MEM 877.980469 1598950847.4352
MEM 878.230469 1598950907.4952
MEM 879.570312 1598950967.5552
MEM 879.574219 1598951027.6152
MEM 880.710938 1598951087.6752
MEM 880.667969 1598951147.7354
MEM 880.691406 1598951207.7958
MEM 881.046875 1598951267.8352
MEM 881.035156 1598951327.8952
MEM 881.816406 1598951387.9556
MEM 882.835938 1598951448.0151
MEM 882.855469 1598951508.0755
MEM 883.648438 1598951568.1121
MEM 884.277344 1598951628.1712
MEM 884.304688 1598951688.2315
MEM 886.476562 1598951748.2919
MEM 887.582031 1598951808.3512
MEM 891.058594 1598951868.4115
MEM 891.156250 1598951928.4721
MEM 892.722656 1598951988.5325
MEM 895.449219 1598952048.5929
MEM 896.820312 1598952108.6512
MEM 898.375000 1598952168.7115
MEM 901.722656 1598952228.7712
MEM 905.035156 1598952288.8312
MEM 905.667969 1598952348.8915
MEM 908.074219 1598952408.9512
MEM 909.230469 1598952469.0115
MEM 910.835938 1598952529.0719
MEM 912.472656 1598952589.1323
MEM 915.671875 1598952649.1926
MEM 916.296875 1598952709.2533
MEM 918.363281 1598952769.3137
MEM 921.023438 1598952829.3712
MEM 922.648438 1598952889.4316
MEM 925.796875 1598952949.4912
MEM 926.957031 1598953009.5032
MEM 928.414062 1598953069.5152
MEM 931.953125 1598953129.5192
MEM 932.949219 1598953189.5437
MEM 934.945312 1598953249.5496
MEM 936.496094 1598953309.6072
MEM 938.460938 1598953369.6671
