CMDLINE /home/ppginf/mroliveira/Documentos/my-graph-library/venv/bin/python3.6 feature_generator.py --dataset webkb --strategy llr_all --window 12 --emb_dim 100 --cut_percent 80
MEM 10.050781 1632590670.3683
MEM 688.195312 1632590730.4286
MEM 820.781250 1632590790.4889
MEM 612.035156 1632590850.5492
MEM 613.796875 1632590910.6059
MEM 613.867188 1632590970.6181
MEM 614.410156 1632591030.6780
MEM 614.472656 1632591090.7384
MEM 614.695312 1632591150.7988
MEM 618.207031 1632591210.8591
MEM 619.613281 1632591270.9195
MEM 620.960938 1632591330.9780
MEM 622.472656 1632591391.0383
MEM 624.031250 1632591451.0699
MEM 625.621094 1632591511.1302
MEM 627.042969 1632591571.1906
MEM 628.535156 1632591631.2510
MEM 630.242188 1632591691.3113
MEM 631.804688 1632591751.3716
MEM 634.523438 1632591811.4319
MEM 635.289062 1632591871.4922
MEM 637.113281 1632591931.5500
MEM 638.500000 1632591991.6103
MEM 642.890625 1632592051.6706
MEM 653.417969 1632592111.7309
MEM 663.664062 1632592171.7913
MEM 730.476562 1632592231.8516
MEM 729.167969 1632592291.9099
MEM 670.988281 1632592351.9485
MEM 673.957031 1632592412.0059
MEM 673.726562 1632592472.0662
MEM 673.738281 1632592532.1265
MEM 673.769531 1632592592.1868
MEM 673.781250 1632592652.2471
MEM 673.550781 1632592712.3059
MEM 674.410156 1632592772.3659
MEM 674.414062 1632592832.4260
MEM 674.441406 1632592892.4863
MEM 674.417969 1632592952.5467
MEM 674.191406 1632593012.6059
MEM 674.195312 1632593072.6663
MEM 674.199219 1632593132.7259
MEM 674.699219 1632593192.7863
MEM 674.699219 1632593252.8139
MEM 674.679688 1632593312.8739
MEM 676.113281 1632593372.9342
MEM 679.699219 1632593432.9939
MEM 681.207031 1632593493.0540
MEM 682.906250 1632593553.1004
MEM 685.667969 1632593613.1607
MEM 686.960938 1632593673.2210
MEM 688.917969 1632593733.2269
MEM 691.515625 1632593793.2860
MEM 693.171875 1632593853.3464
MEM 695.500000 1632593913.4067
MEM 698.003906 1632593973.4670
MEM 700.738281 1632594033.5273
MEM 701.726562 1632594093.5859
MEM 704.257812 1632594153.6460
MEM 706.703125 1632594213.7059
MEM 708.625000 1632594273.7180
MEM 713.859375 1632594333.7499
MEM 714.699219 1632594393.7619
MEM 716.308594 1632594453.7820
MEM 718.136719 1632594513.8259
MEM 720.386719 1632594573.8860
MEM 722.886719 1632594633.9020
MEM 724.539062 1632594693.9060
MEM 728.582031 1632594753.9660
MEM 729.343750 1632594814.0139
MEM 731.359375 1632594874.0300
MEM 732.953125 1632594934.0904
MEM 735.746094 1632594994.1507
MEM 737.332031 1632595054.2099
MEM 739.015625 1632595114.2703
MEM 742.109375 1632595174.3307
MEM 744.085938 1632595234.3910
MEM 745.855469 1632595294.4513
MEM 749.097656 1632595354.5116
MEM 750.531250 1632595414.5719
MEM 752.199219 1632595474.6322
MEM 755.085938 1632595534.6925
