CMDLINE /home/ppginf/mroliveira/Documentos/my-graph-library/venv/bin/python3.6 feature_generator.py --dataset polarity --strategy pmi --window 12 --emb_dim 100 --cut_percent 80
MEM 0.906250 1631267663.5008
MEM 501.644531 1631267723.5042
MEM 824.738281 1631267783.5645
MEM 828.281250 1631267843.5779
MEM 835.050781 1631267903.6383
MEM 837.011719 1631267963.6987
MEM 840.378906 1631268023.7591
MEM 841.929688 1631268083.8194
MEM 843.113281 1631268143.8780
MEM 844.644531 1631268203.9180
MEM 847.500000 1631268263.9580
MEM 848.949219 1631268323.9621
MEM 850.593750 1631268384.0219
MEM 852.035156 1631268444.0822
MEM 853.949219 1631268504.1425
MEM 854.632812 1631268564.2028
MEM 856.074219 1631268624.2631
MEM 857.964844 1631268684.3234
MEM 859.406250 1631268744.3838
MEM 860.894531 1631268804.4441
MEM 862.203125 1631268864.5019
MEM 865.136719 1631268924.5623
MEM 867.078125 1631268984.6226
MEM 868.882812 1631269044.6829
MEM 870.382812 1631269104.7433
MEM 871.937500 1631269164.8037
MEM 873.886719 1631269224.8640
MEM 875.367188 1631269284.9243
MEM 877.175781 1631269344.9846
MEM 879.355469 1631269405.0450
MEM 880.820312 1631269465.1020
MEM 882.558594 1631269525.1623
MEM 885.023438 1631269585.2226
MEM 887.687500 1631269645.2829
MEM 889.054688 1631269705.3432
MEM 891.597656 1631269765.4035
MEM 893.140625 1631269825.4638
MEM 894.550781 1631269885.5241
MEM 896.695312 1631269945.5844
MEM 898.078125 1631270005.6340
MEM 900.082031 1631270065.6380
MEM 900.738281 1631270125.6984
MEM 902.253906 1631270185.7586
MEM 904.105469 1631270245.8189
MEM 906.371094 1631270305.8792
MEM 907.824219 1631270365.9395
MEM 909.351562 1631270425.9417
MEM 911.246094 1631270486.0020
MEM 912.835938 1631270546.0619
MEM 915.718750 1631270606.1222
MEM 917.339844 1631270666.1820
MEM 918.773438 1631270726.2428
MEM 920.273438 1631270786.3031
MEM 922.375000 1631270846.3635
MEM 923.996094 1631270906.4238
MEM 924.007812 1631270966.4659
MEM 926.480469 1631271026.4670
MEM 929.542969 1631271086.5273
MEM 931.398438 1631271146.5877
MEM 932.144531 1631271206.6480
MEM 934.765625 1631271266.7084
MEM 936.566406 1631271326.7688
MEM 937.964844 1631271386.8260
MEM 939.660156 1631271446.8864
MEM 941.226562 1631271506.9459
MEM 942.738281 1631271567.0062
MEM 944.332031 1631271627.0667
MEM 947.164062 1631271687.0740
MEM 949.292969 1631271747.1343
MEM 951.273438 1631271807.1947
MEM 952.648438 1631271867.2232
MEM 954.097656 1631271927.2837
MEM 957.089844 1631271987.3420
MEM 958.519531 1631272047.4019
MEM 959.632812 1631272107.4623
MEM 960.144531 1631272167.5226
MEM 962.031250 1631272227.5830
MEM 963.761719 1631272287.6075
MEM 966.105469 1631272347.6678
MEM 967.707031 1631272407.7260
MEM 969.269531 1631272467.7860
MEM 971.656250 1631272527.8463
MEM 973.101562 1631272587.8679
MEM 975.316406 1631272647.9283
MEM 976.332031 1631272707.9887
MEM 977.964844 1631272768.0490
MEM 979.789062 1631272828.1093
MEM 981.398438 1631272888.1722
MEM 983.496094 1631272948.2335
MEM 985.234375 1631273008.2899
MEM 986.675781 1631273068.3503
MEM 989.097656 1631273128.3718
MEM 990.707031 1631273188.4321
MEM 991.945312 1631273248.4925
MEM 994.195312 1631273308.5110
MEM 995.828125 1631273368.5713
MEM 997.488281 1631273428.6316
MEM 999.179688 1631273488.6631
MEM 1000.351562 1631273548.7234
MEM 1001.847656 1631273608.7737
MEM 1002.882812 1631273668.7831
MEM 1006.691406 1631273728.8434
MEM 1007.722656 1631273788.9048
MEM 1009.042969 1631273848.9212
MEM 1011.562500 1631273908.9779
MEM 1011.761719 1631273969.0379
MEM 1015.441406 1631274029.0983
MEM 1017.566406 1631274089.1585
MEM 1019.902344 1631274149.2189
MEM 1021.496094 1631274209.2793
MEM 1022.851562 1631274269.3396
MEM 1024.324219 1631274329.3998
MEM 1027.292969 1631274389.4579
MEM 1028.746094 1631274449.4700
MEM 1030.347656 1631274509.5220
MEM 1032.402344 1631274569.5260
MEM 1034.000000 1631274629.5860
